Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,84299134,7,6,368,11595,362,0,52.57142857,136.4634959,4344,0,1932.5,1977.812908,141.9113036,0.154212735,7024927.833,24300000.0,84200000,2,84200000,14000000.0,34400000.0,84200000,2,145492,29098.4,58388.33019,133137,35,0,0,0,0,220,200,0.083037626,0.071175108,0,4344,854.5,1565.855713,2451904.115,0,0,0,0,1,0,0,0,0,920.2307692,52.57142857,1932.5,0,0,0,0,0,0,7,368,6,11595,251,235,2,20,1989.0,0.0,1989,1989,84200000.0,0.0,84200000,84200000,DoS Hulk
80,99237829,9,7,317,11595,311,0,35.22222222,103.435702,4344,0,1656.428571,1547.737688,120.034871,0.161228839,6615855.267,25600000.0,99200000,1,99200000,12400000.0,35100000.0,99200000,1,10594,1765.666667,4035.965196,10003,47,0,0,0,0,284,232,0.090691222,0.070537617,0,4344,700.7058824,1258.202824,1583074.346,0,0,0,0,1,0,0,0,0,744.5,35.22222222,1656.428571,0,0,0,0,0,0,9,317,7,11595,251,235,2,20,2004.0,0.0,2004,2004,99200000.0,0.0,99200000,99200000,DoS Hulk
80,83346328,6,6,363,11595,363,0,60.5,148.1941294,7240,0,1932.5,2695.639126,143.4736273,0.143977549,7576938.909,25100000.0,83200000,1,83200000,16600000.0,37200000.0,83200000,1,148575,29715.0,59717.35055,136149,85,0,0,0,0,200,200,0.071988774,0.071988774,0,7240,919.8461538,1997.330253,3989328.141,0,0,0,0,1,0,0,0,1,996.5,60.5,1932.5,0,0,0,0,0,0,6,363,6,11595,274,235,1,32,5.0,0.0,5,5,83200000.0,0.0,83200000,83200000,DoS Hulk
80,84990159,6,6,349,11595,331,0,58.16666667,133.6928071,5792,0,1932.5,2989.558881,140.5339176,0.141192817,7726378.091,25600000.0,84800000,3,84900000,17000000.0,37900000.0,84800000,3,85000000,17000000.0,37900000.0,84800000,48,0,0,0,0,164,200,0.070596409,0.070596409,0,5792,919.2307692,2164.477349,4684962.192,1,0,0,0,0,0,0,0,1,995.8333333,58.16666667,1932.5,0,0,0,0,0,0,6,349,6,11595,0,235,3,20,8988.0,0.0,8988,8988,84800000.0,0.0,84800000,84800000,DoS Hulk
80,33474,3,6,380,11595,380,0,126.6666667,219.3931023,5792,0,1932.5,2181.008184,357740.3358,268.8653881,4184.25,8394.866761,23122,7,10007,5003.5,7066.118064,10000,7,33409,6681.8,10141.45222,23122,46,0,0,0,0,104,200,89.62179602,179.243592,0,5792,1197.5,1885.490166,3555073.167,0,0,0,1,0,0,0,0,2,1330.555556,126.6666667,1932.5,0,0,0,0,0,0,3,380,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,85487229,8,7,700,11595,347,0,87.5,160.1802556,4344,0,1656.428571,1547.737688,143.8226522,0.175464805,6106230.643,22800000.0,85200000,1,85400000,12200000.0,32200000.0,85200000,1,282572,47095.33333,90812.45661,226937,49,0,0,0,0,252,232,0.09358123,0.081883576,0,4344,768.4375,1274.680507,1624810.396,0,0,0,0,1,0,0,0,0,819.6666667,87.5,1656.428571,0,0,0,0,0,0,8,700,7,11595,251,235,3,20,11.0,0.0,11,11,85200000.0,0.0,85200000,85200000,DoS Hulk
80,156032,3,6,355,11595,355,0,118.3333333,204.9593456,5792,0,1932.5,2181.008184,76586.85398,57.6804758,19504.0,49742.83394,142112,4,13038,6519.0,9213.601359,13034,4,155937,31187.4,62257.45449,142112,45,0,0,0,0,104,200,19.22682527,38.45365053,0,5792,1195.0,1886.710718,3559677.333,0,0,0,1,0,0,0,0,2,1327.777778,118.3333333,1932.5,0,0,0,0,0,0,3,355,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,99036454,4,5,352,11595,346,0,88.0,172.0232542,8688,0,2319.0,3774.237539,120.6323482,0.090875628,12400000.0,35000000.0,98900000,4,98900000,33000000.0,57100000.0,98900000,4,143339,35834.75,65043.64197,133151,45,0,0,0,0,124,168,0.040389168,0.05048646,0,8688,1195.3,2782.897133,7744516.456,1,0,0,0,0,0,0,0,1,1328.111111,88.0,2319.0,0,0,0,0,0,0,4,352,5,11595,0,235,1,20,0.0,0.0,0,0,98900000.0,0.0,98900000,98900000,DoS Hulk
80,100005727,12,6,1384,11595,343,0,115.3333333,168.157574,5792,0,1932.5,2181.008184,129.7825674,0.179989692,5882689.824,24000000.0,99000000,1,99900000,9079471.273,29800000.0,99000000,1,1007500,201500.0,381316.5218,876019,45,0,0,0,0,368,200,0.119993128,0.059996564,0,5792,683.1052632,1449.060343,2099775.877,0,0,0,0,1,0,0,0,0,721.0555556,115.3333333,1932.5,0,0,0,0,0,0,12,1384,6,11595,251,235,6,20,7009.0,0.0,7009,7009,99000000.0,0.0,99000000,99000000,DoS Hulk
80,98316684,7,6,366,11595,366,0,52.28571429,138.3349971,4344,0,1932.5,1754.831473,121.6578867,0.132225778,8193057.0,28400000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,1,31411,6282.2,9644.821341,22060,15,0,0,0,0,232,200,0.071198496,0.061027282,0,4344,854.3571429,1460.229045,2132268.863,0,0,0,0,1,0,0,0,0,920.0769231,52.28571429,1932.5,0,0,0,0,0,0,7,366,6,11595,274,235,1,32,987.0,0.0,987,987,98300000.0,0.0,98300000,98300000,DoS Hulk
80,99458710,9,7,824,11595,412,0,91.55555556,181.6749234,5792,0,1656.428571,2118.227235,124.8658866,0.160870777,6630580.667,25600000.0,99100000,0,99300000,12400000.0,35000000.0,99100000,0,349437,58239.5,94570.41028,219947,1,0,0,0,0,296,232,0.090489812,0.070380965,0,5792,730.5294118,1528.779175,2337165.765,0,0,0,0,1,0,0,0,0,776.1875,91.55555556,1656.428571,0,0,0,0,0,0,9,824,7,11595,251,235,2,32,1010.0,0.0,1010,1010,99100000.0,0.0,99100000,99100000,DoS Hulk
80,85516093,7,6,332,11595,332,0,47.42857143,125.484205,5792,0,1932.5,2181.008184,139.4708245,0.15201817,7126341.083,24600000.0,85400000,1,85400000,14200000.0,34800000.0,85400000,1,149498,29899.6,60184.26754,137162,46,0,0,0,0,232,200,0.081855938,0.070162233,0,5792,851.9285714,1667.346877,2780045.61,0,0,0,0,1,0,0,0,0,917.4615385,47.42857143,1932.5,0,0,0,0,0,0,7,332,6,11595,251,235,1,32,984.0,0.0,984,984,85400000.0,0.0,85400000,85400000,DoS Hulk
80,99407919,5,6,382,11595,370,0,76.4,164.154805,10136,0,1932.5,4060.245892,120.4833591,0.110655168,9940791.9,31400000.0,99400000,4,99400000,24800000.0,49700000.0,99400000,4,99400000,19900000.0,44400000.0,99400000,190,0,0,0,0,144,200,0.050297804,0.060357364,0,10136,998.5833333,2907.768668,8455118.629,1,0,0,0,0,0,0,0,1,1089.363636,76.4,1932.5,0,0,0,0,0,0,5,382,6,11595,0,235,2,20,11982.0,0.0,11982,11982,99400000.0,0.0,99400000,99400000,DoS Hulk
80,98692645,9,6,357,11595,357,0,39.66666667,119.0,4344,0,1932.5,1754.831473,121.1032494,0.15198701,7049474.643,26400000.0,98700000,1,98700000,12300000.0,34900000.0,98700000,1,15385,3077.0,5194.727616,12081,14,0,0,0,0,296,200,0.091192206,0.060794804,0,4344,747.0,1390.534909,1933587.333,0,0,0,0,1,0,0,0,0,796.8,39.66666667,1932.5,0,0,0,0,0,0,9,357,6,11595,251,235,1,32,986.0,0.0,986,986,98700000.0,0.0,98700000,98700000,DoS Hulk
80,99813633,6,5,346,11595,346,0,57.66666667,141.2539085,7240,0,2319.0,3331.638186,119.6329564,0.110205386,9981363.3,31500000.0,99700000,1,99700000,19900000.0,44600000.0,99700000,1,143389,35847.25,64430.83887,132186,46,0,0,0,0,200,168,0.060112029,0.050093357,0,7240,995.0833333,2326.243224,5411407.538,0,0,0,0,1,0,0,0,0,1085.545455,57.66666667,2319.0,0,0,0,0,0,0,6,346,5,11595,274,235,1,32,2.0,0.0,2,2,99700000.0,0.0,99700000,99700000,DoS Hulk
80,98510990,6,6,338,11595,338,0,56.33333333,137.9879222,4344,0,1932.5,1754.831473,121.1336928,0.12181382,8955544.545,29700000.0,98400000,1,98400000,19700000.0,44000000.0,98400000,1,148766,29753.2,59358.46208,135461,16,0,0,0,0,200,200,0.06090691,0.06090691,0,4344,917.9230769,1499.032269,2247097.744,0,0,0,0,1,0,0,0,1,994.4166667,56.33333333,1932.5,0,0,0,0,0,0,6,338,6,11595,274,235,1,32,2.0,0.0,2,2,98400000.0,0.0,98400000,98400000,DoS Hulk
80,84235111,6,7,375,11595,357,0,62.5,144.3048856,5792,0,1656.428571,2120.732252,142.1022642,0.154329944,7019592.583,24300000.0,84100000,1,84100000,16800000.0,37600000.0,84100000,1,84200000,14000000.0,34300000.0,84100000,45,0,0,0,0,164,232,0.071229205,0.083100739,0,5792,855.4285714,1665.816996,2774946.264,1,0,0,0,0,0,0,0,1,921.2307692,62.5,1656.428571,0,0,0,0,0,0,6,375,7,11595,0,235,3,20,12009.0,0.0,12009,12009,84100000.0,0.0,84100000,84100000,DoS Hulk
80,8270,3,7,306,11595,306,0,102.0,176.6691824,5792,0,1656.428571,2118.227235,1439056.832,1209.189843,918.8888889,2223.646973,6831,5,6991,3495.5,4936.312439,6986,5,8115,1352.5,2729.977198,6912,46,0,0,0,0,104,232,362.7569528,846.43289,0,5792,1081.909091,1826.073517,3334544.491,0,0,0,1,0,0,0,0,2,1190.1,102.0,1656.428571,0,0,0,0,0,0,3,306,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,15574,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,770.5149608,256.8383203,5191.333333,8561.143284,15074,43,500,500.0,0.0,500,500,15531,15531.0,0.0,15531,15531,0,0,0,0,40,64,128.4191601,128.4191601,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,22,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,22,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0,0,0,64,0,90909.09091,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98971735,5,7,332,11595,320,0,66.4,141.7984485,5792,0,1656.428571,2120.732252,120.5091534,0.121246738,8997430.455,29800000.0,98800000,7,98800000,24700000.0,49400000.0,98800000,1000,99000000,16500000.0,40300000.0,98800000,46,0,0,0,0,144,232,0.050519474,0.070727264,0,5792,917.9230769,1716.106371,2945021.077,1,0,0,0,0,0,0,0,1,994.4166667,66.4,1656.428571,0,0,0,0,0,0,5,332,7,11595,0,235,2,20,13998.0,0.0,13998,13998,98800000.0,0.0,98800000,98800000,DoS Hulk
80,83860132,9,6,351,11595,345,0,39.0,114.7671556,5792,0,1932.5,2181.008184,142.451481,0.178869263,5990009.429,22400000.0,83700000,0,83700000,10500000.0,29600000.0,83700000,0,141409,28281.8,56103.50122,128146,46,0,0,0,0,284,200,0.107321558,0.071547705,0,5792,746.625,1578.843453,2492746.65,0,0,0,0,1,0,0,0,0,796.4,39.0,1932.5,0,0,0,0,0,0,9,351,6,11595,251,235,2,20,2004.0,0.0,2004,2004,83700000.0,0.0,83700000,83700000,DoS Hulk
80,83022230,8,6,298,11595,298,0,37.25,105.3589104,4344,0,1932.5,1754.831473,143.2507896,0.168629535,6386325.385,23000000.0,82900000,1,82900000,11800000.0,31300000.0,82900000,1,146525,29305.0,59387.52177,135200,23,0,0,0,0,264,200,0.096359734,0.072269801,0,4344,792.8666667,1425.876816,2033124.695,0,0,0,0,1,0,0,0,0,849.5,37.25,1932.5,0,0,0,0,0,0,8,298,6,11595,274,235,1,32,1015.0,0.0,1015,1015,82900000.0,0.0,82900000,82900000,DoS Hulk
80,98621678,7,6,360,11595,360,0,51.42857143,136.0672103,2907,0,1932.5,1496.914126,121.2208131,0.131816861,8218473.167,28400000.0,98500000,1,98500000,16400000.0,40200000.0,98500000,1,88356,17671.2,33595.79301,77183,32,0,0,0,0,232,200,0.07097831,0.060838551,0,2907,853.9285714,1345.419035,1810152.379,0,0,0,0,1,0,0,0,0,919.6153846,51.42857143,1932.5,0,0,0,0,0,0,7,360,6,11595,251,235,1,32,3.0,0.0,3,3,98500000.0,0.0,98500000,98500000,DoS Hulk
80,100010588,7,5,335,11595,329,0,47.85714286,123.9925113,7240,0,2319.0,3331.638186,119.2873699,0.119987296,9091871.636,30100000.0,99900000,2,99900000,16600000.0,40800000.0,99900000,2,147374,36843.5,67068.88824,137205,47,0,0,0,0,220,168,0.069992589,0.049994707,0,7240,917.6923077,2244.405355,5037355.397,0,0,0,0,1,0,0,0,0,994.1666667,47.85714286,2319.0,0,0,0,0,0,0,7,335,5,11595,251,235,2,20,1996.0,0.0,1996,1996,99900000.0,0.0,99900000,99900000,DoS Hulk
80,98974704,8,6,592,11595,293,0,74.0,135.1855867,4344,0,1932.5,1754.831473,123.1324723,0.141450284,7613438.769,27300000.0,98600000,2,98800000,14100000.0,37300000.0,98600000,2,364443,72888.6,104407.2027,225976,21,0,0,0,0,252,200,0.080828734,0.06062155,0,4344,812.4666667,1416.098961,2005336.267,0,0,0,0,1,0,0,0,0,870.5,74.0,1932.5,0,0,0,0,0,0,8,592,6,11595,274,235,3,20,990.0,0.0,990,990,98600000.0,0.0,98600000,98600000,DoS Hulk
80,86490249,8,6,338,11595,332,0,42.25,117.0955044,5792,0,1932.5,2537.820147,137.9693103,0.161867958,6653096.077,23700000.0,85500000,1,86500000,12400000.0,32300000.0,85500000,1,1852,370.4,637.1222803,1505,47,0,0,0,0,260,200,0.092495976,0.069371982,0,5792,795.5333333,1797.362229,3230510.981,0,0,0,0,1,0,0,0,0,852.3571429,42.25,1932.5,0,0,0,0,0,0,8,338,6,11595,251,235,2,20,1986.0,0.0,1986,1986,85500000.0,0.0,85500000,85500000,DoS Hulk
80,100728650,6,7,327,11595,315,0,54.5,127.652262,4344,0,1656.428571,1760.597234,118.3575874,0.129059607,8394054.167,28700000.0,99600000,2,101000000,20100000.0,44400000.0,99600000,2,101000000,16800000.0,41000000.0,101000000,14,0,0,0,0,184,232,0.059565973,0.069493635,0,4344,852.0,1460.80015,2133937.077,1,0,0,0,0,0,0,0,1,917.5384615,54.5,1656.428571,0,0,0,0,0,0,6,327,7,11595,0,235,2,20,13997.0,0.0,13997,13997,99600000.0,0.0,99600000,99600000,DoS Hulk
80,100776770,7,7,354,11595,330,0,50.57142857,123.2488771,7240,0,1656.428571,2566.885263,118.5689916,0.138920904,7752059.231,27900000.0,101000000,1,101000000,16800000.0,41100000.0,101000000,1,101000000,16800000.0,41100000.0,101000000,86,0,0,0,0,184,232,0.069460452,0.069460452,0,7240,797.0,1876.939644,3522902.429,1,0,0,0,0,0,0,0,1,853.9285714,50.57142857,1656.428571,0,0,0,0,0,0,7,354,7,11595,0,235,4,20,11003.0,0.0,11003,11003,101000000.0,0.0,101000000,101000000,DoS Hulk
80,99603686,5,7,420,11595,408,0,84.0,181.1463497,4344,0,1656.428571,1760.597234,120.6280659,0.120477469,9054880.545,30000000.0,99400000,2,99500000,24900000.0,49700000.0,99400000,5,99600000,16600000.0,40600000.0,99500000,13,0,0,0,0,144,232,0.050198945,0.070278524,0,4344,924.6923077,1495.97657,2237945.897,1,0,0,0,0,0,0,0,1,1001.75,84.0,1656.428571,0,0,0,0,0,0,5,420,7,11595,0,235,2,20,11001.0,0.0,11001,11001,99400000.0,0.0,99400000,99400000,DoS Hulk
80,86635729,5,6,346,11595,340,0,69.2,151.4040951,5792,0,1932.5,2537.820147,137.8299708,0.126968401,8663572.9,27000000.0,85600000,3,86600000,21700000.0,42700000.0,85600000,366,2125,425.0,779.9333305,1813,3,0,0,0,0,164,200,0.05771291,0.069255492,0,5792,995.5833333,1973.262894,3893766.447,1,0,0,0,0,0,0,0,1,1086.090909,69.2,1932.5,0,0,0,0,0,0,5,346,6,11595,0,235,1,20,0.0,0.0,0,0,85600000.0,0.0,85600000,85600000,DoS Hulk
80,84002034,7,5,329,11595,323,0,47.0,121.7251001,7240,0,2319.0,3331.638186,141.9489438,0.142853684,7636548.545,25300000.0,83900000,3,83900000,14000000.0,34200000.0,83900000,3,148387,37096.75,65651.99198,135150,50,0,0,0,0,220,168,0.083331316,0.059522368,0,7240,917.2307692,2244.537115,5037946.859,0,0,0,0,1,0,0,0,0,993.6666667,47.0,2319.0,0,0,0,0,0,0,7,329,5,11595,251,235,2,20,985.0,0.0,985,985,83900000.0,0.0,83900000,83900000,DoS Hulk
80,99038096,6,7,349,11595,349,0,58.16666667,142.4786534,4344,0,1656.428571,1757.579003,120.6000568,0.13126262,8253174.667,28500000.0,98900000,1,98900000,19800000.0,44200000.0,98900000,1,150686,25114.33333,55675.32573,138354,18,0,0,0,0,200,232,0.060582748,0.070679873,0,4344,853.1428571,1458.994799,2128665.824,0,0,0,0,1,0,0,0,1,918.7692308,58.16666667,1656.428571,0,0,0,0,0,0,6,349,7,11595,251,235,1,32,4.0,0.0,4,4,98900000.0,0.0,98900000,98900000,DoS Hulk
80,1510486,2,2,12,11,6,6,6.0,0.0,11,0,5.5,7.778174593,15.22688724,2.648154303,503495.3333,867899.083,1505655,3,4831,4831.0,0.0,4831,4831,1510483,1510483.0,0.0,1510483,1510483,0,0,0,0,40,64,1.324077151,1.324077151,0,11,5.8,3.898717738,15.2,1,0,0,0,0,0,0,0,1,7.25,6.0,5.5,0,0,0,0,0,0,2,12,2,11,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98732167,6,6,375,11595,375,0,62.5,153.0931089,7240,0,1932.5,2695.639126,121.2370838,0.121540936,8975651.545,29700000.0,98700000,4,98700000,19700000.0,44100000.0,98700000,4,56795,11359.0,19654.67321,45488,8,0,0,0,0,200,200,0.060770468,0.060770468,0,7240,920.7692308,1997.054212,3988225.526,0,0,0,0,1,0,0,0,1,997.5,62.5,1932.5,0,0,0,0,0,0,6,375,6,11595,274,235,1,32,472.0,0.0,472,472,98700000.0,0.0,98700000,98700000,DoS Hulk
80,122,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16393.44262,122.0,0.0,122,122,122,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0,0,0,64,0,16393.44262,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,99076853,5,7,411,11595,399,0,82.2,177.1219919,7240,0,1656.428571,2698.609263,121.1786571,0.121118098,9006986.636,29800000.0,98900000,4,98900000,24700000.0,49500000.0,98900000,4,99100000,16500000.0,40400000.0,98900000,49,0,0,0,0,144,232,0.050465874,0.070652224,0,7240,924.0,2080.894479,4330121.833,1,0,0,0,0,0,0,0,1,1001.0,82.2,1656.428571,0,0,0,0,0,0,5,411,7,11595,0,235,2,20,6005.0,0.0,6005,6005,98900000.0,0.0,98900000,98900000,DoS Hulk
80,115589405,7,8,654,11595,321,0,93.42857143,155.4840368,5792,0,1449.375,2046.673464,105.96992,0.129769679,8256386.071,26500000.0,99200000,7,115000000,19200000.0,39700000.0,99200000,7,116000000,16500000.0,43500000.0,115000000,48,0,0,0,0,216,264,0.060559184,0.069210496,0,5792,765.9375,1569.442256,2463148.996,1,0,0,0,0,0,0,0,1,817.0,93.42857143,1449.375,0,0,0,0,0,0,7,654,8,11595,0,235,3,20,14008.0,0.0,14008,14008,57600000.0,58800000.0,99200000,16000000,DoS Hulk
80,151658,3,6,358,11595,358,0,119.3333333,206.6913964,4344,0,1932.5,2178.085008,78815.49275,59.34405043,18957.25,48354.98514,138195,3,13031,6515.5,7757.668496,12001,1030,151634,30326.8,60558.66422,138195,3,0,0,0,0,104,200,19.78135014,39.56270029,0,4344,1195.3,1884.685417,3552039.122,0,0,0,1,0,0,0,0,2,1328.111111,119.3333333,1932.5,0,0,0,0,0,0,3,358,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,67837582,9,6,323,11595,323,0,35.88888889,107.6666667,4344,0,1932.5,1754.831473,175.6843279,0.221116372,4845541.571,18100000.0,67800000,1,67800000,8473386.125,24000000.0,67800000,1,64444,12888.8,21682.35496,50149,48,0,0,0,0,296,200,0.132669823,0.088446549,0,4344,744.875,1391.196457,1935427.583,0,0,0,0,1,0,0,0,0,794.5333333,35.88888889,1932.5,0,0,0,0,0,0,9,323,6,11595,251,235,1,32,995.0,0.0,995,995,67800000.0,0.0,67800000,67800000,DoS Hulk
80,83352161,6,7,368,11595,350,0,61.33333333,141.4477524,7240,0,1656.428571,2566.885263,143.5235734,0.155964763,6946013.417,24000000.0,83300000,1,83300000,16700000.0,37200000.0,83300000,1,83400000,13900000.0,34000000.0,83300000,45,0,0,0,0,164,232,0.071983737,0.083981026,0,7240,854.9285714,1934.100724,3740745.61,1,0,0,0,0,0,0,0,1,920.6923077,61.33333333,1656.428571,0,0,0,0,0,0,6,368,7,11595,0,235,3,20,11009.0,0.0,11009,11009,83300000.0,0.0,83300000,83300000,DoS Hulk
80,98298684,6,7,335,11595,317,0,55.83333333,127.9787743,5792,0,1656.428571,2120.732252,121.3647987,0.13224999,8191557.0,28400000.0,98200000,2,98300000,19700000.0,43900000.0,98200000,2,98300000,16400000.0,40100000.0,98300000,45,0,0,0,0,164,232,0.061038457,0.071211533,0,5792,852.5714286,1666.771671,2778127.802,1,0,0,0,0,0,0,0,1,918.1538462,55.83333333,1656.428571,0,0,0,0,0,0,6,335,7,11595,0,235,3,20,16003.0,0.0,16003,16003,98200000.0,0.0,98200000,98200000,DoS Hulk
80,98349706,5,7,383,11595,371,0,76.6,164.6019441,4344,0,1656.428571,1760.597234,121.7898913,0.122013583,8940882.364,29600000.0,98300000,4,98300000,24600000.0,49100000.0,98300000,4,98300000,16400000.0,40100000.0,98300000,17,0,0,0,0,144,232,0.050838993,0.07117459,0,4344,921.8461538,1497.076309,2241237.474,1,0,0,0,0,0,0,0,1,998.6666667,76.6,1656.428571,0,0,0,0,0,0,5,383,7,11595,0,235,2,20,11016.0,0.0,11016,11016,98300000.0,0.0,98300000,98300000,DoS Hulk
80,85894394,5,6,303,11595,291,0,60.6,128.8324493,8688,0,1932.5,3385.244201,138.5189352,0.128064237,8589439.4,27100000.0,85700000,48,85700000,21400000.0,42900000.0,85700000,48,85900000,17200000.0,38300000.0,85700000,172,0,0,0,0,144,200,0.058211017,0.06985322,0,8688,992.0,2486.010861,6180250.0,1,0,0,0,0,0,0,0,1,1082.181818,60.6,1932.5,0,0,0,0,0,0,5,303,6,11595,0,235,2,20,1995.0,0.0,1995,1995,85700000.0,0.0,85700000,85700000,DoS Hulk
80,84204259,6,8,430,11595,412,0,71.66666667,166.7545102,5792,0,1449.375,1895.881019,142.8075034,0.166262374,6477250.692,23300000.0,84000000,27,84100000,16800000.0,37600000.0,84000000,50,84200000,12000000.0,31800000.0,84100000,47,0,0,0,0,164,264,0.071255303,0.095007071,0,5792,802.0666667,1523.301887,2320448.638,1,0,0,0,0,0,0,0,1,859.3571429,71.66666667,1449.375,0,0,0,0,0,0,6,430,8,11595,0,235,3,20,12032.0,0.0,12032,12032,84000000.0,0.0,84000000,84000000,DoS Hulk
80,98274783,6,6,329,11595,329,0,54.83333333,134.3136876,4344,0,1932.5,1977.812908,121.3332621,0.122106604,8934071.182,29600000.0,98300000,1,98300000,19700000.0,43900000.0,98300000,1,5413,1082.6,2118.919253,4871,47,0,0,0,0,200,200,0.061053302,0.061053302,0,4344,917.2307692,1610.828935,2594769.859,0,0,0,0,1,0,0,0,1,993.6666667,54.83333333,1932.5,0,0,0,0,0,0,6,329,6,11595,251,235,1,32,2.0,0.0,2,2,98300000.0,0.0,98300000,98300000,DoS Hulk
80,84681163,9,6,375,11595,375,0,41.66666667,125.0,7240,0,1932.5,2695.639126,141.3537507,0.177135026,6048654.5,22600000.0,84500000,2,84500000,10600000.0,29900000.0,84500000,2,170512,34102.4,68494.45591,156156,70,0,0,0,0,296,200,0.106281016,0.07085401,0,7240,748.125,1824.376747,3328350.517,0,0,0,0,1,0,0,0,0,798.0,41.66666667,1932.5,0,0,0,0,0,0,9,375,6,11595,251,235,1,32,517.0,0.0,517,517,84500000.0,0.0,84500000,84500000,DoS Hulk
80,139524,3,6,365,11595,365,0,121.6666667,210.7328483,5792,0,1932.5,2181.008184,85720.01949,64.50503139,17440.5,44526.45556,127157,4,11952,5976.0,8445.683394,11948,4,139519,27903.8,55728.26187,127157,9,0,0,0,0,104,200,21.50167713,43.00335426,0,5792,1196.0,1886.218616,3557820.667,0,0,0,1,0,0,0,0,2,1328.888889,121.6666667,1932.5,0,0,0,0,0,0,3,365,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,83262079,7,6,332,11595,332,0,47.42857143,125.484205,4344,0,1932.5,1754.831473,143.2464832,0.156133502,6938506.583,24000000.0,83200000,4,83200000,13900000.0,34000000.0,83200000,4,42389,8477.8,13158.87823,30133,18,0,0,0,0,232,200,0.084071886,0.072061616,0,4344,851.9285714,1461.131725,2134905.918,0,0,0,0,1,0,0,0,0,917.4615385,47.42857143,1932.5,0,0,0,0,0,0,7,332,6,11595,251,235,1,32,1009.0,0.0,1009,1009,83200000.0,0.0,83200000,83200000,DoS Hulk
80,85897106,4,6,359,11595,353,0,89.75,175.5227905,4344,0,1932.5,1754.831473,139.1665046,0.116418358,9544122.889,28600000.0,85700000,4,85700000,28600000.0,49500000.0,85700000,4,166418,33283.6,66235.03266,151207,14,0,0,0,0,124,200,0.046567343,0.069851015,0,4344,1087.272727,1578.778141,2492540.418,1,0,0,0,0,0,0,0,1,1196.0,89.75,1932.5,0,0,0,0,0,0,4,359,6,11595,0,235,1,20,0.0,0.0,0,0,85700000.0,0.0,85700000,85700000,DoS Hulk
